ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0104004	cellular response to environmental stimulus	2/35	335/18903	0.12734569407682497	0.2975379516425817	0.24850871862516782	RGR/BAG3	2
GO:0001707	mesoderm formation	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	ITGB4	1
GO:0030330	DNA damage response, signal transduction by p53 class mediator	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	MUC1	1
GO:0042267	natural killer cell mediated cytotoxicity	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	IL21	1
GO:0043967	histone H4 acetylation	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	MUC1	1
GO:0051926	negative regulation of calcium ion transport	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	STC1	1
GO:2000756	regulation of peptidyl-lysine acetylation	1/35	74/18903	0.1283854965165332	0.2975379516425817	0.24850871862516782	MUC1	1
GO:0016239	positive regulation of macroautophagy	1/35	75/18903	0.13000568386699873	0.2984637531031098	0.24928196362933294	BAG3	1
GO:0043536	positive regulation of blood vessel endothelial cell migration	1/35	75/18903	0.13000568386699873	0.2984637531031098	0.24928196362933294	MIR126	1
GO:0050818	regulation of coagulation	1/35	75/18903	0.13000568386699873	0.2984637531031098	0.24928196362933294	FGA	1
GO:0072078	nephron tubule morphogenesis	1/35	75/18903	0.13000568386699873	0.2984637531031098	0.24928196362933294	HS3ST3B1	1
GO:0001937	negative regulation of endothelial cell proliferation	1/35	76/18903	0.13162294544893294	0.2986710919931703	0.2494551365694761	MIR126	1
GO:0002637	regulation of immunoglobulin production	1/35	76/18903	0.13162294544893294	0.2986710919931703	0.2494551365694761	IL21	1
GO:0021536	diencephalon development	1/35	76/18903	0.13162294544893294	0.2986710919931703	0.2494551365694761	GLI2	1
GO:0048332	mesoderm morphogenesis	1/35	76/18903	0.13162294544893294	0.2986710919931703	0.2494551365694761	ITGB4	1
GO:0086003	cardiac muscle cell contraction	1/35	76/18903	0.13162294544893294	0.2986710919931703	0.2494551365694761	STC1	1
GO:0002228	natural killer cell mediated immunity	1/35	77/18903	0.13323728639062793	0.29955417491961867	0.2501927023330364	IL21	1
GO:0006024	glycosaminoglycan biosynthetic process	1/35	77/18903	0.13323728639062793	0.29955417491961867	0.2501927023330364	HS3ST3B1	1
GO:0032729	positive regulation of interferon-gamma production	1/35	77/18903	0.13323728639062793	0.29955417491961867	0.2501927023330364	IL21	1
GO:0072088	nephron epithelium morphogenesis	1/35	77/18903	0.13323728639062793	0.29955417491961867	0.2501927023330364	HS3ST3B1	1
GO:0055117	regulation of cardiac muscle contraction	1/35	78/18903	0.1348487118116588	0.3004146700496636	0.25091140238783655	STC1	1
GO:0061045	negative regulation of wound healing	1/35	78/18903	0.1348487118116588	0.3004146700496636	0.25091140238783655	FGA	1
GO:0090049	regulation of cell migration involved in sprouting angiogenesis	1/35	78/18903	0.1348487118116588	0.3004146700496636	0.25091140238783655	MIR126	1
GO:1903533	regulation of protein targeting	1/35	78/18903	0.1348487118116588	0.3004146700496636	0.25091140238783655	BAG3	1
GO:0002292	T cell differentiation involved in immune response	1/35	79/18903	0.13645722682289874	0.3026194281922788	0.2527528535972537	IL21	1
GO:0061333	renal tubule morphogenesis	1/35	79/18903	0.13645722682289874	0.3026194281922788	0.2527528535972537	HS3ST3B1	1
GO:0072028	nephron morphogenesis	1/35	80/18903	0.1380628365265324	0.30548745276685224	0.2551482761242895	HS3ST3B1	1
GO:0006023	aminoglycan biosynthetic process	1/35	81/18903	0.13966554601607029	0.3055769664512679	0.25522303946419533	HS3ST3B1	1
GO:0007422	peripheral nervous system development	1/35	81/18903	0.13966554601607029	0.3055769664512679	0.25522303946419533	ITGB4	1
GO:0044773	mitotic DNA damage checkpoint signaling	1/35	81/18903	0.13966554601607029	0.3055769664512679	0.25522303946419533	MUC1	1
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	1/35	81/18903	0.13966554601607029	0.3055769664512679	0.25522303946419533	MUC1	1
GO:1901657	glycosyl compound metabolic process	1/35	81/18903	0.13966554601607029	0.3055769664512679	0.25522303946419533	SLC34A1	1
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	1/35	82/18903	0.14126536037636328	0.3077004954300296	0.25699664670509414	FGA	1
GO:2001021	negative regulation of response to DNA damage stimulus	1/35	82/18903	0.14126536037636328	0.3077004954300296	0.25699664670509414	MUC1	1
GO:0042310	vasoconstriction	1/35	83/18903	0.1428622846836174	0.3088103102621691	0.25792358278273947	FGA	1
GO:0050848	regulation of calcium-mediated signaling	1/35	83/18903	0.1428622846836174	0.3088103102621691	0.25792358278273947	CCL4	1
GO:0061912	selective autophagy	1/35	83/18903	0.1428622846836174	0.3088103102621691	0.25792358278273947	BAG3	1
GO:0010038	response to metal ion	2/35	360/18903	0.14303790444658754	0.3088103102621691	0.25792358278273947	FGA/SLC34A1	2
GO:0010921	regulation of phosphatase activity	1/35	84/18903	0.14445632400540642	0.30984780591774963	0.2587901166636248	TMEM225	1
GO:0051851	modulation by host of symbiont process	1/35	84/18903	0.14445632400540642	0.30984780591774963	0.2587901166636248	CCL4	1
GO:0021954	central nervous system neuron development	1/35	85/18903	0.14604748340068852	0.30984780591774963	0.2587901166636248	GLI2	1
GO:0034103	regulation of tissue remodeling	1/35	85/18903	0.14604748340068852	0.30984780591774963	0.2587901166636248	IL21	1
GO:0044774	mitotic DNA integrity checkpoint signaling	1/35	85/18903	0.14604748340068852	0.30984780591774963	0.2587901166636248	MUC1	1
GO:0010631	epithelial cell migration	2/35	366/18903	0.1468658290825231	0.30984780591774963	0.2587901166636248	MIR126/STC1	2
GO:0006066	alcohol metabolic process	2/35	367/18903	0.14750597835480944	0.30984780591774963	0.2587901166636248	SLC34A1/NPC1L1	2
GO:0032092	positive regulation of protein binding	1/35	86/18903	0.14763576791981814	0.30984780591774963	0.2587901166636248	CSF3	1
GO:0033077	T cell differentiation in thymus	1/35	86/18903	0.14763576791981814	0.30984780591774963	0.2587901166636248	GLI2	1
GO:0045921	positive regulation of exocytosis	1/35	86/18903	0.14763576791981814	0.30984780591774963	0.2587901166636248	FGA	1
GO:0030336	negative regulation of cell migration	2/35	368/18903	0.14814673388481583	0.30984780591774963	0.2587901166636248	MIR126/STC1	2
GO:0031589	cell-substrate adhesion	2/35	369/18903	0.1487880914231873	0.30984780591774963	0.2587901166636248	FGA/ITGB4	2
GO:0090132	epithelium migration	2/35	369/18903	0.1487880914231873	0.30984780591774963	0.2587901166636248	MIR126/STC1	2
GO:0001892	embryonic placenta development	1/35	87/18903	0.1492211826045604	0.30984780591774963	0.2587901166636248	SOCS3	1
GO:0001910	regulation of leukocyte mediated cytotoxicity	1/35	87/18903	0.1492211826045604	0.30984780591774963	0.2587901166636248	IL21	1
GO:0010660	regulation of muscle cell apoptotic process	1/35	87/18903	0.1492211826045604	0.30984780591774963	0.2587901166636248	BAG3	1
GO:1900182	positive regulation of protein localization to nucleus	1/35	87/18903	0.1492211826045604	0.30984780591774963	0.2587901166636248	BAG3	1
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	1/35	87/18903	0.1492211826045604	0.30984780591774963	0.2587901166636248	MUC1	1
GO:0002312	B cell activation involved in immune response	1/35	88/18903	0.15080373248810874	0.3104969481544639	0.25933229121500806	IL21	1
GO:0043367	CD4-positive, alpha-beta T cell differentiation	1/35	88/18903	0.15080373248810874	0.3104969481544639	0.25933229121500806	IL21	1
GO:0055072	iron ion homeostasis	1/35	88/18903	0.15080373248810874	0.3104969481544639	0.25933229121500806	CP	1
GO:1901983	regulation of protein acetylation	1/35	88/18903	0.15080373248810874	0.3104969481544639	0.25933229121500806	MUC1	1
GO:0090130	tissue migration	2/35	374/18903	0.15200376140807687	0.31165551081152865	0.26029994229872594	MIR126/STC1	2
GO:2001233	regulation of apoptotic signaling pathway	2/35	374/18903	0.15200376140807687	0.31165551081152865	0.26029994229872594	FGA/MUC1	2
GO:0043087	regulation of GTPase activity	2/35	376/18903	0.15329409616257164	0.3117456154593885	0.26037519922127383	TBC1D3E/CCL4	2
GO:0050863	regulation of T cell activation	2/35	376/18903	0.15329409616257164	0.3117456154593885	0.26037519922127383	GLI2/IL21	2
GO:1903037	regulation of leukocyte cell-cell adhesion	2/35	377/18903	0.15394011832186316	0.3117456154593885	0.26037519922127383	GLI2/IL21	2
GO:0006029	proteoglycan metabolic process	1/35	90/18903	0.15396025794159984	0.3117456154593885	0.26037519922127383	HS3ST3B1	1
GO:0051591	response to cAMP	1/35	90/18903	0.15396025794159984	0.3117456154593885	0.26037519922127383	STC1	1
GO:0070098	chemokine-mediated signaling pathway	1/35	90/18903	0.15396025794159984	0.3117456154593885	0.26037519922127383	CCL4	1
GO:0001942	hair follicle development	1/35	91/18903	0.1555342435351813	0.3142820044987754	0.26249363415245913	GLI2	1
GO:0010657	muscle cell apoptotic process	1/35	92/18903	0.15710538437487187	0.31550116205056405	0.26351189511488293	BAG3	1
GO:0032273	positive regulation of protein polymerization	1/35	92/18903	0.15710538437487187	0.31550116205056405	0.26351189511488293	CSF3	1
GO:0090277	positive regulation of peptide hormone secretion	1/35	92/18903	0.15710538437487187	0.31550116205056405	0.26351189511488293	FGA	1
GO:2000146	negative regulation of cell motility	2/35	383/18903	0.15782795849898296	0.31630275289345355	0.26418139731494994	MIR126/STC1	2
GO:0002042	cell migration involved in sprouting angiogenesis	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	MIR126	1
GO:0002793	positive regulation of peptide secretion	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	FGA	1
GO:0009953	dorsal/ventral pattern formation	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	GLI2	1
GO:0022404	molting cycle process	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	GLI2	1
GO:0022405	hair cycle process	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	GLI2	1
GO:1903035	negative regulation of response to wounding	1/35	94/18903	0.16023915174621772	0.3172345959672084	0.26495968837644357	FGA	1
GO:0007044	cell-substrate junction assembly	1/35	95/18903	0.16180178823347835	0.31736913752724616	0.26507205975798415	ITGB4	1
GO:0034109	homotypic cell-cell adhesion	1/35	95/18903	0.16180178823347835	0.31736913752724616	0.26507205975798415	FGA	1
GO:0098773	skin epidermis development	1/35	95/18903	0.16180178823347835	0.31736913752724616	0.26507205975798415	GLI2	1
GO:0009798	axis specification	1/35	96/18903	0.16336159987808851	0.31736913752724616	0.26507205975798415	STC1	1
GO:0072080	nephron tubule development	1/35	96/18903	0.16336159987808851	0.31736913752724616	0.26507205975798415	HS3ST3B1	1
GO:0001657	ureteric bud development	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	HS3ST3B1	1
GO:0002690	positive regulation of leukocyte chemotaxis	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	CCL4	1
GO:0006942	regulation of striated muscle contraction	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	STC1	1
GO:0008593	regulation of Notch signaling pathway	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	MIR126	1
GO:0010596	negative regulation of endothelial cell migration	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	STC1	1
GO:0060993	kidney morphogenesis	1/35	97/18903	0.16491859163670308	0.31736913752724616	0.26507205975798415	HS3ST3B1	1
GO:0009100	glycoprotein metabolic process	2/35	395/18903	0.16566107211599673	0.31736913752724616	0.26507205975798415	HS3ST3B1/SLC34A1	2
GO:0032642	regulation of chemokine production	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	IL1RL1	1
GO:0060349	bone morphogenesis	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	STC1	1
GO:0072163	mesonephric epithelium development	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	HS3ST3B1	1
GO:0072164	mesonephric tubule development	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	HS3ST3B1	1
GO:1902807	negative regulation of cell cycle G1/S phase transition	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	MUC1	1
GO:1990868	response to chemokine	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	CCL4	1
GO:1990869	cellular response to chemokine	1/35	98/18903	0.16647276845754322	0.31736913752724616	0.26507205975798415	CCL4	1
GO:0032602	chemokine production	1/35	99/18903	0.1680241352804085	0.31755949252203625	0.26523104746216786	IL1RL1	1
GO:0043279	response to alkaloid	1/35	99/18903	0.1680241352804085	0.31755949252203625	0.26523104746216786	SLC34A1	1
GO:0061326	renal tubule development	1/35	99/18903	0.1680241352804085	0.31755949252203625	0.26523104746216786	HS3ST3B1	1
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	1/35	99/18903	0.1680241352804085	0.31755949252203625	0.26523104746216786	FGA	1
GO:0010769	regulation of cell morphogenesis involved in differentiation	1/35	100/18903	0.16957269703669364	0.31755949252203625	0.26523104746216786	FGA	1
GO:0019080	viral gene expression	1/35	100/18903	0.16957269703669364	0.31755949252203625	0.26523104746216786	CCL4	1
GO:0034620	cellular response to unfolded protein	1/35	100/18903	0.16957269703669364	0.31755949252203625	0.26523104746216786	BAG3	1
GO:0042632	cholesterol homeostasis	1/35	100/18903	0.16957269703669364	0.31755949252203625	0.26523104746216786	NPC1L1	1
GO:1990830	cellular response to leukemia inhibitory factor	1/35	100/18903	0.16957269703669364	0.31755949252203625	0.26523104746216786	SOCS3	1
GO:0021549	cerebellum development	1/35	101/18903	0.1711184586493999	0.31755949252203625	0.26523104746216786	GLI2	1
GO:0055092	sterol homeostasis	1/35	101/18903	0.1711184586493999	0.31755949252203625	0.26523104746216786	NPC1L1	1
GO:0150115	cell-substrate junction organization	1/35	101/18903	0.1711184586493999	0.31755949252203625	0.26523104746216786	ITGB4	1
GO:1990823	response to leukemia inhibitory factor	1/35	101/18903	0.1711184586493999	0.31755949252203625	0.26523104746216786	SOCS3	1
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	1/35	101/18903	0.1711184586493999	0.31755949252203625	0.26523104746216786	MUC1	1
GO:0001823	mesonephros development	1/35	102/18903	0.1726614250331503	0.31785707429372273	0.26547959278003325	HS3ST3B1	1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1/35	102/18903	0.1726614250331503	0.31785707429372273	0.26547959278003325	MUC1	1
GO:0031058	positive regulation of histone modification	1/35	102/18903	0.1726614250331503	0.31785707429372273	0.26547959278003325	MUC1	1
GO:0031341	regulation of cell killing	1/35	102/18903	0.1726614250331503	0.31785707429372273	0.26547959278003325	IL21	1
GO:0032970	regulation of actin filament-based process	2/35	406/18903	0.17290384818431542	0.31785707429372273	0.26547959278003325	CSF3/STC1	2
GO:0045639	positive regulation of myeloid cell differentiation	1/35	103/18903	0.17420160109420224	0.3188733467762397	0.2663284007086019	CSF3	1
GO:0009615	response to virus	2/35	409/18903	0.1748888090389711	0.3188733467762397	0.2663284007086019	IL21/CCL4	2
GO:0000041	transition metal ion transport	1/35	104/18903	0.17573899173046337	0.3188733467762397	0.2663284007086019	CP	1
GO:0006626	protein targeting to mitochondrion	1/35	104/18903	0.17573899173046337	0.3188733467762397	0.2663284007086019	BAG3	1
GO:0042100	B cell proliferation	1/35	104/18903	0.17573899173046337	0.3188733467762397	0.2663284007086019	IL21	1
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	1/35	104/18903	0.17573899173046337	0.3188733467762397	0.2663284007086019	SOCS3	1
GO:0070252	actin-mediated cell contraction	1/35	104/18903	0.17573899173046337	0.3188733467762397	0.2663284007086019	STC1	1
GO:1901796	regulation of signal transduction by p53 class mediator	1/35	105/18903	0.17727360183150231	0.3209531068474744	0.26806545141926613	MUC1	1
GO:1903706	regulation of hemopoiesis	2/35	413/18903	0.1775415447898606	0.3209531068474744	0.26806545141926613	CSF3/GLI2	2
GO:0007159	leukocyte cell-cell adhesion	2/35	414/18903	0.17820579697699512	0.32098223623047756	0.26808978077155377	GLI2/IL21	2
GO:0030593	neutrophil chemotaxis	1/35	106/18903	0.1788054362785656	0.32098223623047756	0.26808978077155377	CCL4	1
GO:0042102	positive regulation of T cell proliferation	1/35	106/18903	0.1788054362785656	0.32098223623047756	0.26808978077155377	IL21	1
GO:0007018	microtubule-based movement	2/35	415/18903	0.17887046906504117	0.32098223623047756	0.26808978077155377	BAG3/TEKT4	2
GO:0030098	lymphocyte differentiation	2/35	419/18903	0.1815332830112099	0.32456178858565815	0.27107948330908493	GLI2/IL21	2
GO:0040013	negative regulation of locomotion	2/35	419/18903	0.1815332830112099	0.32456178858565815	0.27107948330908493	MIR126/STC1	2
GO:0033138	positive regulation of peptidyl-serine phosphorylation	1/35	108/18903	0.18186079769421337	0.32456178858565815	0.27107948330908493	CSF3	1
GO:0043434	response to peptide hormone	2/35	421/18903	0.1828671142693286	0.3249092011365087	0.27136964813467956	SLC34A1/SOCS3	2
GO:0001708	cell fate specification	1/35	109/18903	0.1833843343837963	0.3249092011365087	0.27136964813467956	GLI2	1
GO:0042116	macrophage activation	1/35	109/18903	0.1833843343837963	0.3249092011365087	0.27136964813467956	IL1RL1	1
GO:0046822	regulation of nucleocytoplasmic transport	1/35	109/18903	0.1833843343837963	0.3249092011365087	0.27136964813467956	BAG3	1
GO:0010959	regulation of metal ion transport	2/35	423/18903	0.18420252307827065	0.3257686574512635	0.2720874805534178	STC1/CCL4	2
GO:0000045	autophagosome assembly	1/35	110/18903	0.18490511486142558	0.32583279699905265	0.27214105098618546	BAG3	1
GO:0006766	vitamin metabolic process	1/35	110/18903	0.18490511486142558	0.32583279699905265	0.27214105098618546	NPC1L1	1
GO:0022037	metencephalon development	1/35	111/18903	0.18642314396693538	0.3261571284430461	0.27241193808180375	GLI2	1
GO:0031532	actin cytoskeleton reorganization	1/35	111/18903	0.18642314396693538	0.3261571284430461	0.27241193808180375	CSF3	1
GO:0034446	substrate adhesion-dependent cell spreading	1/35	111/18903	0.18642314396693538	0.3261571284430461	0.27241193808180375	FGA	1
GO:0071347	cellular response to interleukin-1	1/35	111/18903	0.18642314396693538	0.3261571284430461	0.27241193808180375	CCL4	1
GO:0052548	regulation of endopeptidase activity	2/35	428/18903	0.18754775863101975	0.32753876418060235	0.27356590356705135	SERPINA3/PAPLN	2
GO:0007229	integrin-mediated signaling pathway	1/35	113/18903	0.189450967379738	0.32909954901844357	0.2748694974042754	ITGB4	1
GO:0010633	negative regulation of epithelial cell migration	1/35	113/18903	0.189450967379738	0.32909954901844357	0.2748694974042754	STC1	1
GO:0031123	RNA 3'-end processing	1/35	113/18903	0.189450967379738	0.32909954901844357	0.2748694974042754	CT45A3	1
GO:0002526	acute inflammatory response	1/35	114/18903	0.19096077132554523	0.3292765675033994	0.2750173462303713	SERPINA3	1
GO:0009408	response to heat	1/35	114/18903	0.19096077132554523	0.3292765675033994	0.2750173462303713	BAG3	1
GO:0030004	cellular monovalent inorganic cation homeostasis	1/35	114/18903	0.19096077132554523	0.3292765675033994	0.2750173462303713	TMPRSS3	1
GO:0001938	positive regulation of endothelial cell proliferation	1/35	115/18903	0.19246784317628818	0.3292765675033994	0.2750173462303713	MIR126	1
GO:0035710	CD4-positive, alpha-beta T cell activation	1/35	115/18903	0.19246784317628818	0.3292765675033994	0.2750173462303713	IL21	1
GO:0042303	molting cycle	1/35	115/18903	0.19246784317628818	0.3292765675033994	0.2750173462303713	GLI2	1
GO:0042633	hair cycle	1/35	115/18903	0.19246784317628818	0.3292765675033994	0.2750173462303713	GLI2	1
GO:1904892	regulation of receptor signaling pathway via STAT	1/35	115/18903	0.19246784317628818	0.3292765675033994	0.2750173462303713	SOCS3	1
GO:0046916	cellular transition metal ion homeostasis	1/35	116/18903	0.19397218773072855	0.3292765675033994	0.2750173462303713	CP	1
GO:0051702	biological process involved in interaction with symbiont	1/35	116/18903	0.19397218773072855	0.3292765675033994	0.2750173462303713	CCL4	1
GO:0072009	nephron epithelium development	1/35	116/18903	0.19397218773072855	0.3292765675033994	0.2750173462303713	HS3ST3B1	1
GO:0098586	cellular response to virus	1/35	116/18903	0.19397218773072855	0.3292765675033994	0.2750173462303713	IL21	1
GO:0021782	glial cell development	1/35	117/18903	0.19547380977945472	0.3292765675033994	0.2750173462303713	ITGB4	1
GO:0045582	positive regulation of T cell differentiation	1/35	117/18903	0.19547380977945472	0.3292765675033994	0.2750173462303713	GLI2	1
GO:0046632	alpha-beta T cell differentiation	1/35	117/18903	0.19547380977945472	0.3292765675033994	0.2750173462303713	IL21	1
GO:1905037	autophagosome organization	1/35	117/18903	0.19547380977945472	0.3292765675033994	0.2750173462303713	BAG3	1
GO:0006816	calcium ion transport	2/35	440/18903	0.19561317558228533	0.3292765675033994	0.2750173462303713	STC1/CCL4	2
GO:0045936	negative regulation of phosphate metabolic process	2/35	440/18903	0.19561317558228533	0.3292765675033994	0.2750173462303713	SOCS3/TMEM225	2
GO:0010563	negative regulation of phosphorus metabolic process	2/35	441/18903	0.1962875066307807	0.3292979733240813	0.27503522473306113	SOCS3/TMEM225	2
GO:0002286	T cell activation involved in immune response	1/35	118/18903	0.19697271410489525	0.3292979733240813	0.27503522473306113	IL21	1
GO:0019751	polyol metabolic process	1/35	118/18903	0.19697271410489525	0.3292979733240813	0.27503522473306113	SLC34A1	1
GO:0071346	cellular response to interferon-gamma	1/35	118/18903	0.19697271410489525	0.3292979733240813	0.27503522473306113	CCL4	1
GO:0002708	positive regulation of lymphocyte mediated immunity	1/35	119/18903	0.19846890548132967	0.3306688067474283	0.27618016794317557	IL21	1
GO:0010927	cellular component assembly involved in morphogenesis	1/35	119/18903	0.19846890548132967	0.3306688067474283	0.27618016794317557	ITGB4	1
GO:0035967	cellular response to topologically incorrect protein	1/35	120/18903	0.1999623886749068	0.33259050361234493	0.27778520159636183	BAG3	1
GO:0000077	DNA damage checkpoint signaling	1/35	121/18903	0.2014531684436539	0.3326413086946416	0.27782763485851036	MUC1	1
GO:0030301	cholesterol transport	1/35	121/18903	0.2014531684436539	0.3326413086946416	0.27782763485851036	NPC1L1	1
GO:0032355	response to estradiol	1/35	121/18903	0.2014531684436539	0.3326413086946416	0.27782763485851036	SLC34A1	1
GO:0045446	endothelial cell differentiation	1/35	121/18903	0.2014531684436539	0.3326413086946416	0.27782763485851036	STC1	1
GO:0048568	embryonic organ development	2/35	449/18903	0.2016935542494095	0.3326413086946416	0.27782763485851036	SOCS3/GLI2	2
GO:0008286	insulin receptor signaling pathway	1/35	122/18903	0.2029412495374926	0.33266098284673684	0.277844067042372	SOCS3	1
GO:1903829	positive regulation of protein localization	2/35	451/18903	0.20304811013986648	0.33266098284673684	0.277844067042372	FGA/BAG3	2
GO:0030203	glycosaminoglycan metabolic process	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	HS3ST3B1	1
GO:0046887	positive regulation of hormone secretion	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	FGA	1
GO:0071482	cellular response to light stimulus	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	RGR	1
GO:0071675	regulation of mononuclear cell migration	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	CCL4	1
GO:0072655	establishment of protein localization to mitochondrion	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	BAG3	1
GO:0090630	activation of GTPase activity	1/35	123/18903	0.20442663669825034	0.33266098284673684	0.277844067042372	TBC1D3E	1
GO:0072676	lymphocyte migration	1/35	124/18903	0.2059093346596753	0.3345171583009343	0.2793943761075504	CCL4	1
GO:0003014	renal system process	1/35	125/18903	0.20738934814744925	0.335250880145794	0.28000719297506854	STC1	1
GO:0010811	positive regulation of cell-substrate adhesion	1/35	125/18903	0.20738934814744925	0.335250880145794	0.28000719297506854	FGA	1
GO:0019730	antimicrobial humoral response	1/35	125/18903	0.20738934814744925	0.335250880145794	0.28000719297506854	FGA	1
GO:0052547	regulation of peptidase activity	2/35	459/18903	0.20847772007660154	0.3354213708996041	0.280149589729946	SERPINA3/PAPLN	2
GO:0098659	inorganic cation import across plasma membrane	1/35	126/18903	0.20886668187920132	0.3354213708996041	0.280149589729946	SLC34A1	1
GO:0098661	inorganic anion transmembrane transport	1/35	126/18903	0.20886668187920132	0.3354213708996041	0.280149589729946	SLC34A1	1
GO:0099587	inorganic ion import across plasma membrane	1/35	126/18903	0.20886668187920132	0.3354213708996041	0.280149589729946	SLC34A1	1
GO:0001704	formation of primary germ layer	1/35	127/18903	0.2103413405645198	0.33668384790851125	0.2812040318340381	ITGB4	1
GO:0002688	regulation of leukocyte chemotaxis	1/35	127/18903	0.2103413405645198	0.33668384790851125	0.2812040318340381	CCL4	1
GO:0045471	response to ethanol	1/35	128/18903	0.2118133289049675	0.33738344571507856	0.2817883477288785	CSF3	1
GO:0046683	response to organophosphorus	1/35	128/18903	0.2118133289049675	0.33738344571507856	0.2817883477288785	STC1	1
GO:0070585	protein localization to mitochondrion	1/35	128/18903	0.2118133289049675	0.33738344571507856	0.2817883477288785	BAG3	1
GO:0031570	DNA integrity checkpoint signaling	1/35	129/18903	0.21328265159409265	0.3380720150065196	0.2823634524217622	MUC1	1
GO:0050714	positive regulation of protein secretion	1/35	129/18903	0.21328265159409265	0.3380720150065196	0.2823634524217622	FGA	1
GO:0051224	negative regulation of protein transport	1/35	129/18903	0.21328265159409265	0.3380720150065196	0.2823634524217622	BAG3	1
GO:0045621	positive regulation of lymphocyte differentiation	1/35	130/18903	0.2147493133174444	0.33874972326525904	0.28292948579683685	GLI2	1
GO:0071621	granulocyte chemotaxis	1/35	130/18903	0.2147493133174444	0.33874972326525904	0.28292948579683685	CCL4	1
GO:1990266	neutrophil migration	1/35	130/18903	0.2147493133174444	0.33874972326525904	0.28292948579683685	CCL4	1
GO:0010595	positive regulation of endothelial cell migration	1/35	131/18903	0.21621331875258476	0.34050986431566493	0.28439958530723924	MIR126	1
GO:0007389	pattern specification process	2/35	472/18903	0.2173363336727797	0.3407193085551578	0.28457451667075934	STC1/GLI2	2
GO:0048565	digestive tract development	1/35	132/18903	0.21767467256910178	0.3407193085551578	0.28457451667075934	GLI2	1
GO:1903131	mononuclear cell differentiation	2/35	473/18903	0.21801942427582233	0.3407193085551578	0.28457451667075934	GLI2/IL21	2
GO:0031667	response to nutrient levels	2/35	474/18903	0.21870273639943646	0.3407193085551578	0.28457451667075934	STC1/SLC34A1	2
GO:0002702	positive regulation of production of molecular mediator of immune response	1/35	133/18903	0.219133379428624	0.3407193085551578	0.28457451667075934	IL21	1
GO:0030168	platelet activation	1/35	133/18903	0.219133379428624	0.3407193085551578	0.28457451667075934	FGA	1
GO:0035303	regulation of dephosphorylation	1/35	133/18903	0.219133379428624	0.3407193085551578	0.28457451667075934	TMEM225	1
GO:1904950	negative regulation of establishment of protein localization	1/35	133/18903	0.219133379428624	0.3407193085551578	0.28457451667075934	BAG3	1
GO:0001909	leukocyte mediated cytotoxicity	1/35	134/18903	0.2205894439848305	0.3413551838879181	0.2851056104800608	IL21	1
GO:0006661	phosphatidylinositol biosynthetic process	1/35	134/18903	0.2205894439848305	0.3413551838879181	0.2851056104800608	SOCS3	1
GO:0030048	actin filament-based movement	1/35	134/18903	0.2205894439848305	0.3413551838879181	0.2851056104800608	STC1	1
GO:0015918	sterol transport	1/35	135/18903	0.2220428708834682	0.3415657517783304	0.2852814803357921	NPC1L1	1
GO:0035270	endocrine system development	1/35	135/18903	0.2220428708834682	0.3415657517783304	0.2852814803357921	GLI2	1
GO:1900180	regulation of protein localization to nucleus	1/35	135/18903	0.2220428708834682	0.3415657517783304	0.2852814803357921	BAG3	1
