Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
CYP4F11	192.5061087971269	0.7126632927324693	0.21762364085441946	5.5044058981456116e-5	0.006536322538559177	TRUE
PADI4	19.27797396220939	0.7120211132575599	0.2967399034838124	7.202687774967118e-4	0.0176080619194387	TRUE
SPA17	299.7949777507289	0.7108515898902359	0.20209610060551425	2.5359508297271724e-5	0.00505098481074941	TRUE
RN7SL146P	7.25715529610869	0.7100734360776074	0.2358069925422359	1.459320026164873e-4	0.009436936169199514	TRUE
LOC124900286	244.70728418900686	0.7097162559564101	0.2588413455686733	2.89180722338344e-4	0.012478349463155309	TRUE
IFITM1	376.3331450436023	0.7095954526439593	0.22422682006791136	8.10548398218619e-5	0.007536811695414598	TRUE
PRDM16-DT	984.0643982788031	0.7086077783234348	0.2534992876471623	2.744001604446942e-4	0.012316800927254783	TRUE
C5orf60	17.210887512755523	0.708356949237777	0.294967594861194	6.715603719381835e-4	0.017207076883086286	TRUE
RN7SL516P	7.715781794960391	0.7075906578506299	0.2758600154557545	5.53081596006927e-4	0.016189694441688853	TRUE
RN7SL121P	26.6348042865094	0.7064428549822773	0.22464498435666386	9.101444941277402e-5	0.007838920643117635	TRUE
RNU2-68P	7.490003925330042	0.7047698458541977	0.283244471959634	6.00616902153317e-4	0.016570855953116533	TRUE
MLC1	5899.605092687752	0.7043910113692696	0.19979570910598643	2.8988347207347235e-5	0.00505098481074941	TRUE
SNORA77	4.628421084661415	0.704101602981646	0.2921301701359012	7.242147925624506e-4	0.017619804132822495	TRUE
TIMP1	273.1849041605394	0.703576865639201	0.21299665792142775	5.137213542657364e-5	0.006397773514006142	TRUE
RAI1-AS1	11.906835338396185	0.7026848901755787	0.22359620379195516	0.07524288103062068	0.18396454475627136	FALSE
LINC02174	8.17766029110697	0.7011378228843326	0.2801765595351498	5.678587560742651e-4	0.016333158180984637	TRUE
IFITM2	303.5044761386953	0.7010214452409269	0.2629887356561979	3.6986109999838796e-4	0.013680683384854966	TRUE
TGM2	2539.4367371198437	0.7006645038064654	0.23450068046699662	1.6008828026923432e-4	0.00974228984097413	TRUE
RN7SKP299	7.599228031438844	0.6994817818893607	0.2827714162326846	6.455035990004386e-4	0.016828328193348913	TRUE
CCDC28A-AS1	30.468289281641322	0.6993041447555469	0.4500458206796364	0.0034873333823137154	0.033263348244968995	TRUE
PTGER1	13.72112516585367	0.6992353989786357	0.2954749862730978	8.076453281052685e-4	0.01854424959978516	TRUE
ADAMTS9	374.5989350793713	0.6977708220783546	0.28883243701683436	7.19656074526022e-4	0.0176080619194387	TRUE
RBMS3-AS2	25.990650751064045	0.6976279638275354	0.25269759816950377	2.8034759458290534e-4	0.012436652253818679	TRUE
IL27	5.7756825149352435	0.6972912538630224	0.2831090284831895	6.734378987089401e-4	0.017219450353583535	TRUE
TDRG1	50.62952238226468	0.697170365990869	0.20068956734154159	2.916345696800414e-5	0.00505098481074941	TRUE
FAM151A	59.6733882850993	0.6968578506666858	0.17438941721360812	3.7546791320799044e-6	0.0020709348642901945	TRUE
FAM230A	41.89016347452822	0.696718810897079	0.3537770882241505	0.001841893914273746	0.02555315415679239	TRUE
ALLC	4.968489044840966	0.6964558718389405	0.43928348839335435	0.003377608485810726	0.03281842676450728	TRUE
MLKL	141.33928914272587	0.6951134791932699	0.29561564110666755	8.197763995544408e-4	0.018691555118127746	TRUE
ANKRD62	72.346503971445685	0.6949632334079915	0.21531073281580554	6.81685242748284e-5	0.0073258242264238604	TRUE
ST7-OT4	25.68901165589978	0.6938661857551057	0.20101106843519986	2.9728071202498207e-5	0.00505098481074941	TRUE
MAFIP.1	370.0413054059901	0.6937526936564533	0.2599957106573405	3.7422747470698475e-4	0.013741931892971456	TRUE
COMP	18.952869446794022	0.6934555742981858	0.2281934603222785	1.3091136832270217e-4	0.009022322846070612	TRUE
MIR4480	2.1397268847851367	0.6923666384157494	0.41933617080798335	0.003240835979645657	0.03234790443314789	TRUE
RNU6-365P	2.758585663712273	0.6913551868460556	0.37445836199335075	0.0022743364502005145	0.027804160775931997	TRUE
MORC2-AS1	34.153550003014644	0.6911234250994178	0.19950581573897147	3.08656563948098e-5	0.005157493475839314	TRUE
C6	6.479792944000015	0.6904603827605886	0.5981602387034504	0.005701191723489698	0.04252580023920696	TRUE
MMP28	473.45295259645434	0.6902002934935186	0.1745032693073662	4.8164243738566006e-6	0.0021619134660063786	TRUE
PLIN4	492.47044982725083	0.6885404051564232	0.226232978696775	1.254309073675224e-4	0.008889672852809049	TRUE
LINC01638	14.506261785867313	0.68822734258235585	0.20541931072447975	4.7440542628419364e-5	0.006252658917071612	TRUE
LINC02524	3.3544740725876006	0.6866861345073191	0.32740222580612227	0.001414797554062824	0.022969890501848344	TRUE
RN7SL125P	4.262529405124629	0.6850180124345225	0.3177937978786218	0.0014056225077432717	0.02290214266708824	TRUE
DQX1	19.990663872057574	0.6830421090428541	0.3848686288307764	0.002504254569879283	0.02900661682911763	TRUE
LOC101927159	9.421052458148738	0.6827443702091981	0.3893708442492788	0.0027734660493035947	0.030509405281861624	TRUE
SLC6A14	11.353867284521002	0.6821403525344611	0.24726780386286676	2.8911674646662274e-4	0.012478349463155309	TRUE
LILRA5	9.738291493554355	0.681485605743611	0.2534334971863141	3.766173230452395e-4	0.013741931892971456	TRUE
NUP210L	39.23882871428793	0.6802131012151618	0.3349922224499518	0.0016356390072279937	0.024329465986655772	TRUE
LOC107986951	19.953300476767332	0.6797843395485785	0.2852129673232078	8.036150695983291e-4	0.01852603844234134	TRUE
LINC01348	16.292667867507856	0.679376297726421	0.19740775319242063	3.502823563874825e-5	0.005583590358247007	TRUE
RNU1-146P	2.317339634532804	0.6793079871539326	0.37442295373513496	0.002523023823044261	0.029038241004087088	TRUE
MAFIP	241.79816889078782	0.6786610655518364	0.38358911113511707	0.0026088303798171217	0.029509882702032295	TRUE
OR4K2	10.565016707595046	0.6774376009430814	0.31254251197767347	0.0012977072517314303	0.022242629506455287	TRUE
RNU2-44P	5.9483248392495005	0.6766111950602279	0.3648339805007685	0.0024076579245783138	0.02860202657469993	TRUE
CGAS	54.29743622641117	0.675134406619288	0.1947514170872445	2.978695393373975e-5	0.00505098481074941	TRUE
SULT1C2	65.83516698020128	0.674807970260814	0.2503043673135494	3.3454385257394333e-4	0.01331891804021341	TRUE
TLCD1	81.97402739102813	0.6736892785104934	0.21528378978683277	9.415029665334459e-5	0.007873357550416953	TRUE
CEACAM4	5.056212670558094	0.6736724148230824	0.2962890877716629	0.0010188355556489794	0.020135191769500852	TRUE
RN7SL127P	7.76657020295549	0.6732617277624819	0.2521341530782875	4.1584176482758643e-4	0.014333225633317492	TRUE
TUBB1	15.616349999054679	0.6730732173250381	0.29583781856191643	0.06853946047712416	0.17263309911430783	FALSE
RN7SL538P	15.987593435668456	0.6728468601497678	0.20357078029101927	5.5092957332035226e-5	0.006536322538559177	TRUE
LOC102724421	12.599768556382006	0.6725914466997978	0.21967797566915417	1.1832861000293478e-4	0.008655183868830938	TRUE
LINC02097	4.391441364592219	0.6716792420707042	0.2815135699711277	7.492194079248635e-4	0.01781567209052662	TRUE
LINC00391	17.84169155468339	0.6709033259869982	0.34469846675100496	0.001940205626174891	0.02610130575020139	TRUE
TMEM150B	13.55486118778829	0.6703274924486963	0.21772387600715626	1.126779568121545e-4	0.00845712717161915	TRUE
IL4R	453.8710783483105	0.6686761870423513	0.2721324534961833	6.863444010091347e-4	0.017303740118833826	TRUE
LOC105371083	10.138214749272388	0.6681201122855696	0.25313058845562664	4.467835971260023e-4	0.014716215979004958	TRUE
DSCAM-AS1	14.943392684835866	0.6663736402614442	0.28302465339424315	8.625207278916767e-4	0.019095574954445128	TRUE
PBX1-AS1	9.247183689582709	0.6662587424018639	0.28059421240712523	8.249778407030536e-4	0.018727843475018498	TRUE
OSTM1-AS1	38.57852528220554	0.6658516484357171	0.2370175628840746	2.495080030141639e-4	0.011879901662299469	TRUE
HBB	959.301721080426	0.6651853132041964	0.4302992323072129	0.004003163602392789	0.035624240360793535	TRUE
GJB6	694.4671173937778	0.6650991217954043	0.2835277873614566	8.704556555407875e-4	0.019119991142195255	TRUE
FITM1	9.24848437768061	0.6650094675185503	0.24240092872722627	3.044185896471805e-4	0.012789392774984547	TRUE
KCNMA1-AS2	4.215103626735098	0.6645041376939189	0.3300182978627867	0.0019162079391547566	0.026017694035071582	TRUE
SSX5	4.920899938200188	0.6638531045372487	0.3178111277685002	0.0016220999770103287	0.024265430251078704	TRUE
LOC102724612	11.041254918266999	0.6635805463024346	0.3348036258949685	0.0019881958140265015	0.026391396758728175	TRUE
RN7SL688P	3.386068277418627	0.6629857581651408	0.26473223802255313	6.234455615950149e-4	0.01659143737921543	TRUE
NMI	44.68413005311073	0.662790806295984	0.278336464734585	8.057750892872619e-4	0.01854424959978516	TRUE
RN7SL228P	2.745012895924816	0.6620925498113062	0.3205079900093302	0.0018189224242604117	0.02532772027747527	TRUE
KCNQ5-AS1	44.015704928555344	0.6620640237065324	0.22205188656427208	1.57173555863657e-4	0.00974228984097413	TRUE
BMPR1B	414.7293949084848	0.6615604796040723	0.2292613267828055	2.0890060194153393e-4	0.011044232285555646	TRUE
LOC124905013	3.508881421290215	0.6614125115886598	0.30581841740795246	0.0012848564591560298	0.022175385408224876	TRUE
GPR84-AS1	7.968752402984354	0.6613101910927593	0.24144824003421864	3.4203568432105883e-4	0.013384006057716908	TRUE
LOC124904983	3.738116495710036	0.6610383048668854	0.31797336435915186	0.001600756393282868	0.024155909924213192	TRUE
LINC02899	187.06658406104987	0.6608717410821261	0.20215960065826682	6.321228517723793e-5	0.006973766718935208	TRUE
KIRREL3-AS2	29.77432185083648	0.6607840888896318	0.26350416675825095	6.021254647407075e-4	0.016570855953116533	TRUE
LINC00299	116.03162692481212	0.6602646239732016	0.14889835468307483	6.17059488244283e-7	9.29325722275628e-4	TRUE
LRRC72	2.8497343355249516	0.6600712859575855	0.42828471752550906	0.003950487193581259	0.035364861832039914	TRUE
LOC105370586	4.97341298142415	0.659705920494086	0.2852301967960778	9.394511839632106e-4	0.019690052017324152	TRUE
MFRP	4.814907273540825	0.6594954691638969	0.4098011494837971	0.0033350539217349654	0.03263633067008992	TRUE
MNX1-AS2	2.5061456592377094	0.6573291102413924	0.4130454730336219	0.003465697270635598	0.03324560267825088	TRUE
DLGAP2-AS1	6.7076845595211125	0.6568526206397932	0.25870618889533825	5.627700942669868e-4	0.016286893802730545	TRUE
TJP3	105.0429587460131	0.656837096179151	0.2171594226431237	1.3384414396240055e-4	0.009054595680046868	TRUE
RN7SL524P	89.18422892117205	0.6565964424521565	0.32029942001937134	0.0016447455345657506	0.02439261246368945	TRUE
RGL3	272.03185053149554	0.6556814367150893	0.20457460601874702	7.487607778383659e-5	0.0075211083197874095	TRUE
RN7SKP4	6.871656155041226	0.6552763592599623	0.28866459999152577	0.001125819934768987	0.020960981644107618	TRUE
RNY4P34	2.286736694531034	0.6550631949847655	0.4761042722300092	0.004654490328385859	0.03843594684149268	TRUE
RN7SL220P	16.4622516335848	0.6541737466182523	0.30662073076857865	0.001427150097822436	0.023004134675513172	TRUE
FABP2	24.577848423309174	0.6535464021671095	0.21498205486042618	1.3284246039355196e-4	0.00902382671611036	TRUE
SYCP3	126.77103863595606	0.6530149542797424	0.17665154358354945	1.3030949027387658e-5	0.0036147549914939472	TRUE
CCDC154	131.31173039960512	0.6524527433959789	0.20710367112789535	9.201780557390669e-5	0.007838920643117635	TRUE
RNU6-834P	5.7173420091802445	0.651827653280777	0.24176527592437688	3.769846771267725e-4	0.013741931892971456	TRUE
HCG20	14.536816671013309	0.6511177590477416	0.2082420796845769	1.0020196440222342e-4	0.008163072487885047	TRUE
LOC124902079	3.5572505819354636	0.6491792539044317	0.397337247332185	0.003482082885496727	0.03325633690998252	TRUE
EYA1	115.23867567598833	0.6486104042342911	0.1336465699235635	8.172828736678521e-8	5.054212727452414e-4	TRUE
PAX1	13.132855194925689	0.6473459492703413	0.28573996258433293	9.52246809704713e-4	0.019771633117009045	TRUE
GPR18	10.86723431702929	0.6471543919217458	0.26922945514543234	8.102285610542037e-4	0.01856631853819102	TRUE
LOC105375233	6.149178990328657	0.646837629938646	0.2659820095817742	8.008220606029783e-4	0.018487321678497065	TRUE
KCND3-AS1	10.89498870287756	0.6465235290420416	0.3043622094074324	0.0015221314830256506	0.02363227841658608	TRUE
UGT2B11	8.665152045993844	0.6462656387084991	0.39637641467605583	0.003420168508910675	0.033035652956111036	TRUE
RNVU1-3	5.8640016044241134	0.6457048699420512	0.24324852449941975	4.631473744060238e-4	0.014953977002683635	TRUE
CYP2C9	53.414392126595985	0.6447743583221274	0.21896409700714864	1.841598098164089e-4	0.010275969604515812	TRUE
PON1	16.195743695695917	0.6445719924447338	0.28632765580286207	0.0010645120577126123	0.020529747283198924	TRUE
FAM174A-DT	49.18928989133913	0.6445426075027024	0.23901998251703735	3.6097999094322444e-4	0.013575927964332327	TRUE
INHBC	8.365328476607854	0.6439931570656268	0.2229012912535594	2.351736220227803e-4	0.011509288186517848	TRUE
POF1B	22.307936324054765	0.6433818320127613	0.2213227407449928	1.993763076348713e-4	0.010713902428116135	TRUE
RNU6-97P	4.714254936510621	0.6431396841688121	0.28863787154319703	0.0011271609472259512	0.020960981644107618	TRUE
EMX2OS	1781.7217653370851	0.6426708315650376	0.16878944048397662	8.948704438449697e-6	0.003057518537387917	TRUE
RN7SL597P	5.070013178354725	0.6426291435205865	0.3087488761606211	0.0017295285455811438	0.024828227220863374	TRUE
LOC101927143	27.392925893953553	0.642334093389437	0.19900326857289444	7.260134568237177e-5	0.007452869979196657	TRUE
SLC2A10	135.61693337657186	0.6417983711631736	0.17753343295401186	1.781777448501089e-5	0.004299444835978807	TRUE
TEDDM1	10.06433501870222	0.6413822043706477	0.23126798850077632	3.1131592175800006e-4	0.012919017348147977	TRUE
RN7SL44P	4.292203315660198	0.6411772562442064	0.35044794317149064	0.002656379662896614	0.029735140316598237	TRUE
C8orf17	9.930741993945277	0.6409253948048809	0.2140749454094299	1.6311112760312614e-4	0.009775424181864521	TRUE
IGLC1	3.3266929179348543	0.6400888412789869	0.3058166522465546	0.7577853519561789	0.8477774546467035	FALSE
LPAR3	123.30989779321219	0.6400757191911048	0.18535508659230657	3.343840929699959e-5	0.005428879898063224	TRUE
MIR378J	2.0944974542901287	0.6397053665914113	0.371813609193304	0.0031441809784334114	0.03212833254486999	TRUE
RN7SL274P	10.561047748231418	0.638659336875301	0.27351692870755057	9.439361753450092e-4	0.019724177675629794	TRUE
LINC01111	5.759039009534531	0.6378027504700372	0.28678580704660295	0.0012549630832804277	0.022139187246352308	TRUE
CCND2-AS1	72.73643990229375	0.6377751136770803	0.1658752622546084	7.294076921193979e-6	0.0027224113626710877	TRUE
TFPI2-DT	5.819513837032979	0.6376101693913898	0.30781846418890957	0.0016813826240543266	0.024610109354125092	TRUE
S1PR1	1383.5281121762514	0.6374354822197215	0.20073744749779623	9.060692994072915e-5	0.007838920643117635	TRUE
RN7SL504P	5.934444301470135	0.6373451414819985	0.25743756562774767	7.035673735057933e-4	0.017434863416613055	TRUE
DYTN	2.8882934102308035	0.6371709918452738	0.514589891326861	0.005072358689075644	0.04007646584931098	TRUE
RN7SL660P	15.294967381678628	0.6369309768699097	0.29027786932646865	0.0013715544900863858	0.022713603056341822	TRUE
OR51S1	5.707408906255348	0.6367365222767116	0.2959907876154924	0.001502353715681615	0.023565128340752365	TRUE
LGALS3	360.1094957390849	0.636293952051268	0.16468563487553564	7.328543082351212e-6	0.0027224113626710877	TRUE
LINC01722	912.396230275654	0.635544562792164	0.2137378244397852	1.6312301404299524e-4	0.009775424181864521	TRUE
UGT1A7	9.476440744834962	0.6340077747093826	0.353792348787923	0.0027750150702425835	0.030509405281861624	TRUE
LOC286059	13.90552035439383	0.6337512131845708	0.28911617488493135	0.001327459357157357	0.02244979597174379	TRUE
F11-AS1	44.83474528161336	0.6334165165012984	0.32914042612784933	0.0021690501820306597	0.02742402119820531	TRUE
RCVRN	71.1653044832376	0.63044102750841	0.2498928691008886	5.932900111129363e-4	0.01655180569881961	TRUE
FAM167A	1052.9023670924914	0.629930994595178	0.16626398580061172	9.642114314671522e-6	0.003198946099876239	TRUE
LARGE-AS1	48.98657705826358	0.6295851373500647	0.28779694954105484	0.0012665755477878173	0.022141380759468567	TRUE
CPVL-AS2	112.64276490401032	0.6287195621947052	0.1682935058579875	1.1639600496681468e-5	0.003554577925573566	TRUE
LINC00314	6.6271495769970326	0.6279535526081276	0.3203187704086983	0.0022220206897573436	0.027692319715296378	TRUE
AKR1C4	5.135748712177167	0.6276474645530237	0.39283530209965156	0.0038036784059199574	0.03471842347221677	TRUE
TMPRSS11A	6.408188552968924	0.6273723207684894	0.33806933760071	0.00239673142321092	0.028516619407559445	TRUE
LINC00243	104.62519761103529	0.6272146727792832	0.23152127881877432	3.685752286529074e-4	0.013680683384854966	TRUE
PWRN2	18.518390393150113	0.6266084179363587	0.3879089273642037	0.0036405533964303095	0.03407176956299372	TRUE
RN7SL620P	6.107265762951234	0.6266010033083569	0.269427534440005	0.0010340586637662998	0.020260977291191314	TRUE
GPR35	175.24102343466137	0.6265453392783363	0.17849463529277088	2.5795080052188822e-5	0.00505098481074941	TRUE
EYA2	233.19514339206614	0.6262772791656928	0.15109222635295425	2.2247879208074423e-6	0.001659994620601462	TRUE
GJB2	43.75416578913983	0.6258638833406026	0.3067208906865324	0.001716659793212931	0.024793549518126446	TRUE
MIR3151	2.204111236403729	0.625821660548325	0.6441950360075194	0.006967396374337463	0.046565682312258064	TRUE
SLC1A3	9723.111189559144	0.6234880933137759	0.2829539942008281	0.0014096875815114277	0.022919437582357673	TRUE
AXDND1	10.472548508464808	0.6234650628751277	0.2996876920329301	0.0016049269930407293	0.024186957685772465	TRUE
UPK1B	16.387077286038288	0.6233659107166286	0.2693143433637845	0.001020305017151013	0.020135191769500852	TRUE
TEX41	86.6739751154984	0.6227155630554805	0.2283786663630629	3.424627773248201e-4	0.013384006057716908	TRUE
MIR4487	2.0646518121444783	0.6222006594768872	0.3864666039953866	0.003790934940467571	0.034690640960155755	TRUE
LINC00222	16.381129784165832	0.621752538088205	0.2169385238662197	2.1040903478594897e-4	0.011048198431652365	TRUE
OSMR	293.96741430964966	0.6209705570405439	0.2752263156812918	0.0011241290710184975	0.02095566994605492	TRUE
APOA1	4.752248070253112	0.6207120121751849	0.2557713390633795	0.19392467658467263	0.34206531795163553	FALSE
LOC105372558	4.413742423810802	0.620293689055708	0.3679535665217639	0.0034449270803451897	0.0331246906643423	TRUE
EVC2	29.051615401840643	0.6199069460527	0.17099974967942264	1.8444642910139058e-5	0.004398278807280243	TRUE
